OFFICE,PROPERTY_ADDRESS,CITY,STATE_PROVINCE,ZIP_POSTAL_CODE,SALES_VOLUME,ACTUAL_CLOSE_DATE,SALES_ID
0001,17614 Samuel Street,Bennington,NE,68007,"$384,504 ",8/11/2022,161
0004,17618 Clay Street,Bennington,NE,68007,"$772,414 ",2/3/2022,161
0004,17618 Clay Street,Bennington,NE,68007,"$772,414 ",2/3/2022,161
0001,17622 Clay Street,Bennington,NE,68007,"$362,215 ",6/3/2022,161
0005,17623 Clay Street,Bennington,NE,68007,"$349,455 ",7/7/2022,161
0004,17626 Clay Street,Bennington,NE,68007,"$406,657 ",6/1/2022,161
0001,17631 Clay Street,Bennington,NE,68007,"$355,000 ",8/4/2022,161
0001,19150 Bennington Road,Bennington,NE,68007,"$375,000 ",8/10/2022,332
0005,7006 N 162nd Street,Bennington,NE,68007,"$395,152 ",12/8/2022,161
0004,7007 Stargrass Road,Bennington,NE,68007,"$768,264 ",2/11/2022,450
0004,7007 Stargrass Road,Bennington,NE,68007,"$768,264 ",2/11/2022,450
0004,7119 N 163rd Street,Bennington,NE,68007,"$420,000 ",3/11/2022,262
0004,7135 North 172nd Street,Bennington,NE,68007,"$579,900 ",4/29/2022,232
0005,7295 North 172nd Street,Bennington,NE,68007,"$460,000 ",9/15/2022,488
0004,7302 Kilpatrick Parkway,Bennington,NE,68007,"$509,000 ",8/26/2022,89
0004,7318 North 164th Street,Bennington,NE,68007,"$415,000 ",7/5/2022,490
0001,7401 N 170th Street,Bennington,NE,68007,"$458,401 ",4/15/2022,450
0004,7420 North 169th Street,Bennington,NE,68007,"$495,000 ",3/18/2022,345
0001,7441 North 144th Avenue,Bennington,NE,68007,"$611,000 ",7/6/2022,429
0001,7441 North 144th Avenue,Bennington,NE,68007,"$611,000 ",7/6/2022,81
0001,7515 N 160th St,Bennington,NE,68007,"$365,000 ",7/29/2022,533
0004,7518 N 160th Street,Bennington,NE,68007,"$375,000 ",9/15/2022,365
0001,7630 N 167th Avenue,Bennington,NE,68007,"$58,751 ",2/2/2022,232
0001,7655 North 167th Street,Bennington,NE,68007,"$570,000 ",3/30/2022,232
0004,7664 N 167th Street,Bennington,NE,68007,"$554,900 ",4/1/2022,262
0003,7770 North 149th Street,Bennington,NE,68007,"$275,000 ",3/11/2022,289
0001,7803 N. 167th Street,Bennington,NE,68007,"$669,900 ",4/28/2022,232
0003,7819 North 151st Street,Bennington,NE,68007,"$262,000 ",10/5/2022,10056
0005,7902 N 149th Street,Bennington,NE,68007,"$275,000 ",4/8/2022,335
0001,7907 N. 167th St.,Bennington,NE,68007,"$703,500 ",8/2/2022,232
0004,7910 North 164th Street,Bennington,NE,68007,"$465,000 ",6/16/2022,10047
0004,7925 N 164th St,Bennington,NE,68007,"$540,000 ",2/8/2022,262
0001,7940 North 154th Avenue,Bennington,NE,68007,"$322,000 ",1/27/2022,10052
0001,8005 North 166th Street,Bennington,NE,68007,"$58,000 ",3/3/2022,232
0001,8008 N. 166th St.,Bennington,NE,68007,"$678,900 ",4/29/2022,232
0004,8030 N 150th,Bennington,NE,68007,"$303,500 ",11/22/2022,382
0004,8106 North 146th Street,Bennington,NE,68007,"$275,000 ",8/25/2022,529
0004,8109 North 147th Street,Bennington,NE,68007,"$356,000 ",7/8/2022,281
0001,8122 North 146th Street,Bennington,NE,68007,"$280,000 ",7/1/2022,10010
0004,8202 N 172nd Street,Bennington,NE,68007,"$360,000 ",8/4/2022,219
0004,8229 N 147th St,Bennington,NE,68007,"$330,000 ",11/4/2022,262
0001,8464 N 155th St,Bennington,NE,68007,"$245,000 ",10/7/2022,81
0001,8504 North 177th Street,Bennington,NE,68007,"$420,000 ",3/18/2022,161
0001,8508 N 171st Street,Bennington,NE,68007,"$499,900 ",6/2/2022,10046
0001,8510 North 177th Street,Bennington,NE,68007,"$362,665 ",6/27/2022,161
0005,8602 North 177th Street,Bennington,NE,68007,"$686,790 ",3/8/2022,161
0005,8602 North 177th Street,Bennington,NE,68007,"$686,790 ",3/8/2022,161
0001,8610 North 177th Street,Bennington,NE,68007,"$323,375 ",2/9/2022,161
0001,8618 North 177th St,Bennington,NE,68007,"$320,570 ",2/1/2022,161
0004,8650 North 177th Street,Bennington,NE,68007,"$369,055 ",6/30/2022,161
0004,8708 N 177th Street,Bennington,NE,68007,"$366,885 ",5/10/2022,161
0004,8715 North 177th Street,Bennington,NE,68007,"$385,013 ",6/27/2022,161
0005,8803 North 177th street,Bennington,NE,68007,"$892,240 ",12/12/2022,161
0005,8803 North 177th street,Bennington,NE,68007,"$892,240 ",12/12/2022,161
0001,8808 North 177th Street,Bennington,NE,68007,"$337,380 ",2/14/2022,161
0001,8815 North 177th Street,Bennington,NE,68007,"$366,787 ",9/9/2022,161
0004,8825 North 161st Avenue,Bennington,NE,68007,"$630,000 ",12/29/2022,450
0004,8825 North 161st Avenue,Bennington,NE,68007,"$630,000 ",12/29/2022,64
0004,8925 N 169th Avenue,Bennington,NE,68007,"$645,000 ",5/20/2022,10047
0004,9019 N 169th Street,Bennington,NE,68007,"$585,000 ",7/27/2022,10047
0005,1036 North 25th Avenue,Blair,NE,68008,"$233,000 ",9/26/2022,322
0003,10574 Bobwhite Loop,Blair,NE,68008,"$675,000 ",10/21/2022,287
0004,1112 Highland Drive,Blair,NE,68008,"$300,000 ",10/5/2022,195
0004,1162 Joann Drive,Blair,NE,68008,"$27,500 ",11/11/2022,382
0004,1164 Joann Drive,Blair,NE,68008,"$27,500 ",11/11/2022,382
0001,1242 Colfax Street,Blair,NE,68008,"$228,000 ",1/24/2022,10010
0003,1267 Jackson Street,Blair,NE,68008,"$152,000 ",6/10/2022,168
0004,15955 County Road P10,Blair,NE,68008,"$680,000 ",1/26/2022,10047
0004,1953 Lincoln Street,Blair,NE,68008,"$155,500 ",8/2/2022,241
0004,2250 Front Street,Blair,NE,68008,"$145,000 ",3/24/2022,74
0005,255 North 22nd Street,Blair,NE,68008,"$90,000 ",8/2/2022,332
0005,255 North 22nd Street,Blair,NE,68008,"$75,000 ",6/24/2022,332
0004,2726 and 2732 Viking Circle,Blair,NE,68008,"$70,000 ",8/10/2022,64
0004,2872 Krejci Blvd,Blair,NE,68008,"$390,000 ",10/7/2022,382
0001,2923 County Road 33,Blair,NE,68008,"$628,000 ",7/26/2022,66
0001,4735 Steavenson Loop,Blair,NE,68008,"$500,000 ",12/20/2022,66
0003,527 N 22nd Street,Blair,NE,68008,"$170,000 ",9/2/2022,556
0004,674 & 712 N 27th Street,Blair,NE,68008,"$272,000 ",12/30/2022,394
0004,7462 Timber Lane,Blair,NE,68008,"$710,000 ",7/5/2022,490
0001,8297 County Road P37,Blair,NE,68008,"$483,000 ",9/21/2022,363
0004,837 N 12th St,Blair,NE,68008,"$226,000 ",10/14/2022,74
0004,Tract 1 &2 S 1/2 SW 1/4 29-18-12,Blair,NE,68008,"$450,000 ",5/19/2022,219
0001,20542 Hartman Avenue,Elkhorn,NE,68022,"$851,380 ",10/7/2022,303
0003,1302 N 209th Street,Elkhorn,NE,68022,"$340,000 ",8/26/2022,471
0004,1311 S 209th Circle,Elkhorn,NE,68022,"$670,000 ",12/15/2022,10052
0004,1714 S 221st Street,Elkhorn,NE,68022,"$735,000 ",6/30/2022,10047
0001,1808 S 208th Street,Elkhorn,NE,68022,"$610,000 ",5/27/2022,10010
0001,18107 Gretchen Avenue,Elkhorn,NE,68022,"$1,417,983 ",4/22/2022,232
0001,18107 Gretchen Avenue,Elkhorn,NE,68022,"$1,417,983 ",4/22/2022,232
0001,18115 Locust Street,Elkhorn,NE,68022,"$559,900 ",3/15/2022,232
0001,18213 Locust Street,Elkhorn,NE,68022,"$599,900 ",4/13/2022,232
0001,18250 Farnam Street,Elkhorn,NE,68022,"$960,000 ",10/14/2022,501
0001,18250 Farnam Street,Elkhorn,NE,68022,"$960,000 ",10/14/2022,262
0004,18311 Patrick Avenue,Elkhorn,NE,68022,"$467,500 ",6/9/2022,262
0003,18363 Lake Circle,Elkhorn,NE,68022,"$650,000 ",7/8/2022,10056
0004,18419 Jackson Street,Elkhorn,NE,68022,"$535,000 ",12/9/2022,382
0004,18809 Larimore Street,Elkhorn,NE,68022,"$555,000 ",12/2/2022,64
0004,19815 Mason Street,Elkhorn,NE,68022,"$545,000 ",7/11/2022,64
0001,20606 Ellison Avenue,Elkhorn,NE,68022,"$689,900 ",1/27/2022,232
0001,20620 Ellison Ave.,Elkhorn,NE,68022,"$659,900 ",6/15/2022,232
0001,20714 Ellison Avenue,Elkhorn,NE,68028,"$689,900 ",5/5/2022,232
0004,20816 Ellison Avenue,Elkhorn,NE,68022,"$469,900 ",12/29/2022,232
0001,20820 Ellison Ave.,ELkhorn,NE,68022,"$459,900 ",12/22/2022,232
0004,20831 Clark Street,Elkhorn,NE,68022,"$365,501 ",10/7/2022,382
0001,20854 Ellison Avenue,Elkhorn,NE,68022,"$467,727 ",5/4/2022,232
0001,20858 Ellison Avenue,Elkhorn,NE,68022,"$460,120 ",4/14/2022,232
0004,20862 Ellison Avenue,Elkhorn,NE,68022,"$468,239 ",2/28/2022,232
0001,20866 Ellison Ave,Elkhorn,NE,68022,"$449,900 ",5/13/2022,232
0001,20902 Ellison Ave.,Elkhorn,NE,68022,"$459,900 ",7/20/2022,232
0004,20906 Ellison Avenue,Elkhorn,NE,68022,"$934,596 ",7/22/2022,232
0004,20906 Ellison Avenue,Elkhorn,NE,68022,"$934,596 ",7/22/2022,161
0001,20950 Polk Street,Elkhorn,NE,68022,"$79,000 ",6/10/2022,232
0001,20982 Polk St,Elkhorn,NE,68022,"$78,000 ",8/23/2022,232
0004,21001 X Street,Elkhorn,NE,68022,"$1,100,000 ",2/28/2022,258
0004,21010 Arbor Court,Elkhorn,NE,68022,"$500,000 ",8/24/2022,10047
0004,21055 Monroe Street,Elkhorn,NE,68022,"$397,479 ",10/28/2022,74
0004,21135 Arbor Court,Elkhorn,NE,68022,"$555,000 ",9/6/2022,10052
0004,21165 C Street,Elkhorn,NE,68022,"$772,000 ",10/5/2022,345
0004,21202 B Street,Elkhorn,NE,68022,"$1,771,798 ",3/2/2022,290
0004,21202 B Street,Elkhorn,NE,68022,"$1,771,798 ",3/2/2022,290
0004,21312 E Street,Elkhorn,NE,68022,"$799,900 ",9/30/2022,232
0004,21324 A. Street,Elkhorn,NE,68022,"$870,000 ",9/16/2022,232
0004,21324 Grover Street,Elkhorn,NE,68022,"$1,390,000 ",7/29/2022,10052
0004,21324 Grover Street,Elkhorn,NE,68022,"$1,390,000 ",7/29/2022,10047
0004,21371 Blaine Street,Elkhorn,NE,68022,"$371,000 ",8/22/2022,10052
0003,21378 Blaine,Elkhorn,NE,68022,"$456,750 ",4/25/2022,10034
0004,21420 B Street,Elkhorn,NE,68022,"$760,000 ",7/22/2022,160
0004,21502 B Street,Elkhorn,NE,68022,"$825,000 ",8/1/2022,345
0004,2405 South 219th Street,Elkhorn,NE,68022,"$975,000 ",6/10/2022,10052
0001,2614 North 185th Street,Elkhorn,NE,68022,"$605,000 ",4/15/2022,232
0001,2616 North 186th Street,Elkhorn,NE,68022,"$588,735 ",3/31/2022,232
0001,2702 North 186th Street,Elkhorn,NE,68022,"$629,900 ",3/3/2022,232
0001,2708 N. 181st St.,Elkhorn,NE,68022,"$749,900 ",8/1/2022,232
0001,2708 North 186th Street,Elkhorn,NE,68022,"$579,900 ",1/28/2022,232
0004,2711 Big Elk Parkway,Elkhorn,NE,68022,"$809,875 ",10/28/2022,232
0004,2712 N. 182nd Avenue,Elkhorn,NE,68022,"$649,900 ",10/7/2022,232
0001,2720 North 181st Street,Elkhorn,NE,68022,"$669,900 ",6/2/2022,232
0004,2730 N. 182nd Ave.,Elkhorn,NE,68022,"$649,900 ",6/14/2022,232
0004,2736 N 182nd Avenue,Elkhorn,NE,68022,"$749,900 ",8/19/2022,232
0004,2738 N. 182nd Street,Elkhorn,NE,68022,"$660,000 ",12/7/2022,232
0004,2743 North 182nd Street,Elkhorn,NE,68022,"$628,566 ",9/8/2022,10052
0004,2748 N. 182nd Avenue,Elkhorn,NE,68022,"$799,000 ",11/18/2022,232
0001,2908 N. 185th Avenue,Elkhorn,NE,68022,"$564,900 ",5/19/2022,232
0001,2914 N. 185th Ave,Elkhorn,NE,68022,"$592,900 ",5/20/2022,232
0004,3009 N 183rd Street,Elkhorn,NE,68022,"$533,000 ",9/9/2022,10052
0004,3463 Piney Creek Drive,Elkhorn,NE,68022,"$320,000 ",9/28/2022,281
0004,3512 S 211th Street,Elkhorn,NE,68022,"$307,000 ",9/23/2022,10034
0004,3512 S 211th Street,Elkhorn,NE,68022,"$307,000 ",9/23/2022,345
0001,3520 S. 214th St.,Elkhorn,NE,68022,"$789,900 ",5/27/2022,232
0001,3526 South 214th Street,Elkhorn,NE,68022,"$814,150 ",5/5/2022,236
0004,3736 South 205th Street,Elkhorn,NE,68022,"$659,000 ",4/29/2022,475
0001,3771 North 192nd Avenue,Elkhorn,NE,68022,"$325,190 ",8/26/2022,97
0001,3808 N 191st Cir,Elkhorn,NE,68022,"$107,000 ",8/29/2022,417
0003,3810 Appaloosa Drive,Elkhorn,NE,68022,"$182,000 ",11/18/2022,556
0004,3828 South 213th Street,Elkhorn,NE,68022,"$798,757 ",2/18/2022,10052
0001,3916 S 213th Street,Elkhorn,NE,68022,"$749,900 ",4/14/2022,232
0001,414 South 198th Street,Elkhorn,NE,68022,"$527,000 ",12/30/2022,551
0003,4212 N 195th Street,Elkhorn,NE,68022,"$680,000 ",7/8/2022,474
0004,4216 South 218th Avenue,Elkhorn,NE,68022,"$465,000 ",11/4/2022,450
0004,4319 George Miller Pkwy,Elkhorn,NE,68022,"$500,000 ",6/24/2022,160
0001,4360 South 214th Street,Elkhorn,NE,68022,"$416,487 ",9/30/2022,365
0001,4402 South 220th Street,Elkhorn,NE,68022,"$671,042 ",9/16/2022,10022
0001,4407 Big Elk Parkway,Elkhorn,NE,68022,"$584,900 ",4/25/2022,232
0004,4426 S 220th Street,Elkhorn,NE,68022,"$750,000 ",11/3/2022,10047
0004,4428 N 190th Avenue,Elkhorn,NE,68022,"$610,000 ",5/25/2022,10052
0004,4619 North 192nd Avenue,Elkhorn,NE,68022,"$678,000 ",5/6/2022,475
0004,5007 North 210th Street,Elkhorn,NE,68022,"$406,575 ",6/16/2022,64
0001,5107 North 209th Avenue,Elkhorn,NE,68022,"$365,903 ",6/10/2022,10043
0001,5409 North 208th Street,Elkhorn,NE,68022,"$760,450 ",8/4/2022,232
0001,5410 North 209th Street,Elkhorn,NE,68022,"$419,900 ",8/26/2022,232
0001,5413 North 209th Street,Elkhorn,NE,68022,"$389,900 ",2/7/2022,232
0004,5414 N. 209th St.,Elkhorn,NE,68022,"$820,000 ",9/22/2022,394
0004,5414 N. 209th St.,Elkhorn,NE,68022,"$820,000 ",9/22/2022,232
0001,5415 N 207th Street,Elkhorn,NE,68022,"$589,900 ",1/3/2022,232
0001,5417 North 209th Street,Elkhorn,NE,68022,"$400,000 ",5/6/2022,232
0001,5418 North 209th Street,Elkhorn,NE,68022,"$409,900 ",6/27/2022,232
0004,5419 N. 206th Street,Elkhorn,NE,68022,"$619,900 ",8/2/2022,232
0001,5421 North 209th Street,Elkhorn,NE,68022,"$397,900 ",3/9/2022,232
0004,5422 N 207th Street,Elkhorn,NE,68022,"$570,000 ",10/7/2022,258
0001,5422 North 209th Street,Elkhorn,NE,68022,"$779,800 ",5/11/2022,232
0001,5422 North 209th Street,Elkhorn,NE,68022,"$779,800 ",5/11/2022,232
0001,5501 North 209th Street,Elkhorn,NE,68022,"$395,950 ",3/18/2022,232
0001,5502 North 206th Street,Elkhorn,NE,68022,"$742,510 ",6/9/2022,232
0001,5505 North 209th Street,Elkhorn,NE,68022,"$389,900 ",3/18/2022,232
0004,5509 North 209th Street,Elkhorn,NE,68022,"$409,900 ",7/18/2022,232
0004,5529 S 241st Circle,Elkhorn,NE,68022,"$99,500 ",2/14/2022,345
0005,5619 S 208th Street,Elkhorn,NE,68022,"$800,000 ",6/17/2022,309
0004,5714 N. 181st Ave,Elkhorn,NE,68022,"$444,147 ",11/8/2022,10047
0004,5727 North 208th Street,Elkhorn,NE,68022,"$760,000 ",6/24/2022,232
0001,5735 N 209th St,Elkhorn,NE,68022,"$629,900 ",4/15/2022,232
0004,580 S 182nd St,Elkhorn,NE,68022,"$449,000 ",1/14/2022,370
0001,5801 N. 209th Street,Elkhorn,NE,68022,"$689,900 ",5/16/2022,232
0004,5802 N. 209th Street,Elkhorn,NE,68022,"$1,219,800 ",10/3/2022,232
0004,5802 N. 209th Street,Elkhorn,NE,68022,"$1,219,800 ",10/3/2022,232
0001,5806 N. 209th Street,Elkhorn,NE,68022,"$764,900 ",9/23/2022,232
0001,5807 N. 209th St.,Elkhorn,NE,68022,"$709,900 ",4/29/2022,232
0001,5813 N. 209th St.,Elkhorn,NE,68022,"$599,900 ",4/27/2022,232
0001,5913 N. 209 Street,Elkhorn,NE,68022,"$629,900 ",6/1/2022,232
0005,6206 S 211th St,Elkhorn,NE,68022,"$447,710 ",3/22/2022,381
0004,6402 S 213th Street,Elkhorn,NE,68022,"$354,384 ",5/31/2022,10047
0001,6442 South 245th Street,Elkhorn,NE,68022,"$290,000 ",9/19/2022,10043
0004,653 S 212th Street,Elkhorn,NE,68022,"$415,000 ",9/15/2022,365
0001,6808 South 209th Ave Circle,Elkhorn,NE,68022,"$79,000 ",7/19/2022,232
0004,6811 South 209th Avenue Circle,Elkhorn,NE,68022,"$599,300 ",6/3/2022,74
0004,815 S 198th Street,Elkhorn,NE,68022,"$600,000 ",6/29/2022,97
0005,27107 Fletcher Avenue,Elmwood,NE,68349,"$351,000 ",3/11/2022,520
0005,309 North 3rd Street,Elmwood,NE,68349,"$230,000 ",9/23/2022,520
0004,5314 Bittersweet Lane,Fort Calhoun,NE,68023,"$401,000 ",5/20/2022,281
0001,5884 High Pasture Dr,Fort Calhoun,NE,68023,"$855,000 ",7/27/2022,81
0001,8629 Peppermint Lane,Fort Calhoun,NE,68023,"$584,000 ",9/2/2022,10020
0005,Part of Tax Lot 12 27-17-12,Fort Calhoun,NE,68023,"$172,500 ",5/13/2022,342
0004,1115 North Logan Street,Fremont,NE,68025,"$200,000 ",6/3/2022,10035
0001,1135 East 5th Street,Fremont,NE,68025,"$190,000 ",6/30/2022,92
0004,1495 E 2nd Street,Fremont,NE,68025,"$159,900 ",1/7/2022,74
0004,160 Pershing Rd.,Fremont,NE,68025,"$32,000 ",4/8/2022,434
0001,160 Pershing Road,Fremont,NE,68025,"$160,000 ",9/14/2022,262
0004,215 N Grant Street,Fremont,NE,68025,"$178,000 ",3/15/2022,473
0005,246 North Pebble Street,Fremont,NE,68025,"$185,500 ",10/18/2022,223
0004,322 W 21st Street,Fremont,NE,68025,"$250,000 ",9/30/2022,292
0003,550 E 4th Street,Fremont,NE,68025,"$268,750 ",1/21/2022,83
0004,7134 E Military Rd,Fremont,NE,68025,"$499,000 ",4/1/2022,72
0001,838 West 11th Street,Fremont,NE,68025,"$250,000 ",9/23/2022,530
0004,980 County Rd W S-1088,Fremont,NE,68025,"$475,000 ",9/9/2022,74
0005,980 County Road W LOT S-1070,Fremont,NE,68025,"$515,000 ",4/22/2022,10002
0001,218 North St.,Greenwood,NE,68366,"$362,500 ",5/23/2022,10036
0001,251 Pleasant Street,Greenwood,NE,68366,"$149,000 ",5/13/2022,10036
0005,537 Pleasant Street,Greenwood,NE,68366,"$257,000 ",3/25/2022,74
0004,725 E 7th Street,Greenwood,NE,68366,"$208,000 ",11/29/2022,10047
0005,10022 S 203rd St,Gretna,NE,68028,"$310,000 ",8/29/2022,333
0004,101 Michael Drive,Gretna,NE,68028,"$225,000 ",2/4/2022,490
0001,10302 South 206th Street,Gretna,NE,68028,"$352,075 ",10/7/2022,296
0004,10416 S 166th Circle,Gretna,NE,68028,"$195,000 ",8/15/2022,258
0001,11506 S 189th Street,Gretna,NE,68028,"$550,000 ",2/15/2022,384
0003,11518 S 189th Street,Gretna,NE,68028,"$1,079,800 ",12/16/2022,570
0003,11518 S 189th Street,Gretna,NE,68028,"$1,079,800 ",12/16/2022,170
0001,11528 South 190th Street,Gretna,NE,68028,"$498,396 ",9/16/2022,10055
0005,11733 South 209th Street,Gretna,NE,68028,"$570,000 ",5/27/2022,376
0005,11733 South 209th Street,Gretna,NE,68028,"$570,000 ",5/27/2022,316
0003,11810 South 210th Street,Gretna,NE,68028,"$312,500 ",8/15/2022,10061
0003,11813 S 213 Street,Gretna,NE,68028,"$305,000 ",8/9/2022,10055
0004,11909 S 212th Street,Gretna,NE,68028,"$435,000 ",3/1/2022,10052
0001,11920 S 219th Avenue,Gretna,NE,68028,"$320,000 ",9/2/2022,237
0005,12021 S 223rd Circle,Gretna,NE,68028,"$865,000 ",9/2/2022,223
0005,12102 S 206th Street,Gretna,NE,68028,"$578,595 ",9/26/2022,376
0005,12105 S. 204th Ave,Gretna,NE,68028,"$408,990 ",1/14/2022,296
0001,12110 South 206th Street,Gretna,NE,68028,"$579,900 ",6/21/2022,232
0003,12112 South 208th Avenue,Gretna,NE,68028,"$404,000 ",5/31/2022,10036
0001,12117 S 204th Avenue,Gretna,NE,68028,"$391,990 ",3/25/2022,10028
0004,12118 South 210th,Gretna,NE,68028,"$455,000 ",7/8/2022,530
0001,12122 South 206th Street,Gretna,NE,68028,"$589,900 ",2/17/2022,232
0004,12125 S 209th Avenue,Gretna,NE,68028,"$390,000 ",2/4/2022,490
0003,12207 South 210th Street,Gretna,NE,68028,"$492,257 ",3/11/2022,10055
0001,127 Wesgaye Street,Gretna,NE,68028,"$255,000 ",8/2/2022,10014
0005,131 Remington West St,Gretna,NE,68028,"$56,361 ",1/14/2022,322
0004,16916 Samantha Road,Gretna,NE,68028,"$367,285 ",7/14/2022,311
0001,16928 Jackson Avenue,Gretna,NE,68028,"$450,000 ",6/24/2022,184
0005,17213 Samantha Road,Gretna,NE,68028,"$410,000 ",5/23/2022,296
0005,18809 Briar Street,Gretna,NE,68028,"$395,000 ",11/15/2022,184
0001,19004 Sycamore Drive,Gretna,NE,68028,"$768,687 ",4/28/2022,232
0001,19010 Acorn Drive,Gretna,NE,68028,"$1,564,869 ",10/24/2022,232
0001,19010 Acorn Drive,Gretna,NE,68028,"$1,564,869 ",10/24/2022,232
0001,19014 Acorn Drive,Gretna,NE,68028,"$639,900 ",6/17/2022,232
0004,19030 Hackberry Drive,Gretna,NE,68028,"$1,361,800 ",2/4/2022,232
0004,19030 Hackberry Drive,Gretna,NE,68028,"$1,361,800 ",2/4/2022,232
0004,19108 S Hwy 31,Gretna,NE,68028,"$985,000 ",6/30/2022,74
0004,19301 Audrey Street,Gretna,NE,68028,"$441,000 ",3/31/2022,490
0004,19621 Audrey St,Gretna,NE,68028,"$540,000 ",9/27/2022,258
0004,19739 Chandler Street,Gretna,NE,68028,"$440,000 ",10/7/2022,74
0005,19813 Briar St,Gretna,NE,68028,"$58,400 ",1/14/2022,322
0005,19814 Redwood St,Gretna,NE,68028,"$67,572 ",1/14/2022,322
0004,19814 Sycamore Drive,Gretna,NE,68028,"$365,000 ",5/16/2022,448
0001,19826 Briar Street,Gretna,NE,68028,"$599,900 ",6/29/2022,232
0004,19838 Briar St,Gretna,NE,68028,"$146,224 ",6/16/2022,322
0004,19838 Briar St,Gretna,NE,68028,"$146,224 ",6/16/2022,232
0004,19851 Cottonwood St,Gretna,NE,68028,"$148,304 ",6/16/2022,322
0004,19851 Cottonwood St,Gretna,NE,68028,"$148,304 ",6/16/2022,232
0004,19855 Cottonwood St,Gretna,NE,68028,"$148,304 ",6/16/2022,322
0004,19855 Cottonwood St,Gretna,NE,68028,"$148,304 ",6/16/2022,232
